2022-12-04 19:10:28.313 INFO  (qtp1165791284-25) [ x:sa_shard1_replica_n1] o.a.s.h.a.CoreAdminOperation core create command qt=/admin/cores&coreNodeName=core_node3&collection.configName=sa&newCollection=true&name=sa_shard1_replica_n1&action=CREATE&numShards=2&collection=sa&shard=shard1&wt=javabin&version=2&replicaType=NRT
2022-12-04 19:10:28.467 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-04 19:10:28.469 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-04 19:10:28.563 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.s.IndexSchema Schema name=default-config
2022-12-04 19:10:28.576 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.s.IndexSchema Schema name=default-config
2022-12-04 19:10:29.400 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-04 19:10:29.400 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-04 19:10:29.401 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.CoreContainer Creating SolrCore 'sa_shard1_replica_n1' using configuration from configset sa, trusted=true
2022-12-04 19:10:29.401 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.CoreContainer Creating SolrCore 'sa_shard2_replica_n4' using configuration from configset sa, trusted=true
2022-12-04 19:10:29.447 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.SolrCore Opening new SolrCore at [/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard2_replica_n4], dataDir=[/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard2_replica_n4/data/]
2022-12-04 19:10:29.452 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.SolrCore Opening new SolrCore at [/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard1_replica_n1], dataDir=[/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard1_replica_n1/data/]
2022-12-04 19:10:30.345 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-12-04 19:10:30.345 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-12-04 19:10:30.347 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2022-12-04 19:10:30.347 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10 numVersionBuckets=65536
2022-12-04 19:10:30.360 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-12-04 19:10:30.360 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-12-04 19:10:30.366 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-12-04 19:10:30.366 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.u.CommitTracker Soft AutoCommit: disabled
2022-12-04 19:10:30.441 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/sa
2022-12-04 19:10:30.444 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/sa
2022-12-04 19:10:30.449 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/sa
2022-12-04 19:10:30.457 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/sa/managed-schema.xml
2022-12-04 19:10:30.458 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/sa
2022-12-04 19:10:30.459 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/sa/managed-schema.xml
2022-12-04 19:10:30.460 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-12-04 19:10:30.476 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-12-04 19:10:30.492 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.s.DirectSolrSpellChecker init: {accuracy=0.5, maxQueryFrequency=0.01, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2022-12-04 19:10:30.494 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.s.DirectSolrSpellChecker init: {accuracy=0.5, maxQueryFrequency=0.01, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2022-12-04 19:10:30.505 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-12-04 19:10:30.505 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-12-04 19:10:30.512 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1751311744250150912
2022-12-04 19:10:30.513 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1751311744251199488
2022-12-04 19:10:30.539 INFO  (searcherExecutor-21-thread-1-processing-localhost:7574_solr sa_shard2_replica_n4 sa shard2 core_node7) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-12-04 19:10:30.539 INFO  (searcherExecutor-19-thread-1-processing-localhost:7574_solr sa_shard1_replica_n1 sa shard1 core_node3) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-12-04 19:10:30.539 INFO  (searcherExecutor-19-thread-1-processing-localhost:7574_solr sa_shard1_replica_n1 sa shard1 core_node3) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-12-04 19:10:30.540 INFO  (searcherExecutor-21-thread-1-processing-localhost:7574_solr sa_shard2_replica_n4 sa shard2 core_node7) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
